ticket_number,total_spent,total_quantity_articles,datetime,year,month,day,hour,minute,dayofweek,is_weekend
240333,0.95,1.0,2022-03-28 10:31:00,2022,3,28,10,31,0,0
240334,0.95,1.0,2022-03-28 10:34:00,2022,3,28,10,34,0,0
240335,2.5,2.0,2022-03-28 10:34:00,2022,3,28,10,34,0,0
240336,1.25,1.0,2022-03-28 10:36:00,2022,3,28,10,36,0,0
240337,2.5,2.0,2022-03-28 10:41:00,2022,3,28,10,41,0,0
240338,2.75,2.0,2022-03-28 10:43:00,2022,3,28,10,43,0,0
240339,2.5,2.0,2022-03-28 10:44:00,2022,3,28,10,44,0,0
240340,2.65,2.0,2022-03-28 10:47:00,2022,3,28,10,47,0,0
240341,6.6000000000000005,6.0,2022-03-28 10:49:00,2022,3,28,10,49,0,0
240342,2.8499999999999996,3.0,2022-03-28 10:50:00,2022,3,28,10,50,0,0
240343,3.95,3.0,2022-03-28 10:51:00,2022,3,28,10,51,0,0
240344,3.35,2.0,2022-03-28 10:53:00,2022,3,28,10,53,0,0
240345,4.699999999999999,4.0,2022-03-28 11:00:00,2022,3,28,11,0,0,0
240346,3.2,2.0,2022-03-28 11:01:00,2022,3,28,11,1,0,0
240347,0.65,1.0,2022-03-28 11:02:00,2022,3,28,11,2,0,0
240348,24.15,4.0,2022-03-28 11:03:00,2022,3,28,11,3,0,0
240349,1.25,1.0,2022-03-28 11:03:00,2022,3,28,11,3,0,0
240350,3.8,4.0,2022-03-28 11:04:00,2022,3,28,11,4,0,0
240351,9.55,4.0,2022-03-28 11:05:00,2022,3,28,11,5,0,0
240352,1.25,1.0,2022-03-28 11:06:00,2022,3,28,11,6,0,0
240353,0.95,1.0,2022-03-28 11:07:00,2022,3,28,11,7,0,0
240354,1.75,2.0,2022-03-28 11:12:00,2022,3,28,11,12,0,0
240355,0.95,1.0,2022-03-28 11:14:00,2022,3,28,11,14,0,0
240356,5.0,1.0,2022-03-28 11:15:00,2022,3,28,11,15,0,0
240357,3.6,3.0,2022-03-28 11:15:00,2022,3,28,11,15,0,0
240358,1.1,1.0,2022-03-28 11:17:00,2022,3,28,11,17,0,0
240359,1.25,1.0,2022-03-28 11:17:00,2022,3,28,11,17,0,0
240360,0.95,1.0,2022-03-28 11:19:00,2022,3,28,11,19,0,0
240361,3.8999999999999995,6.0,2022-03-28 11:22:00,2022,3,28,11,22,0,0
240362,6.6,4.0,2022-03-28 11:23:00,2022,3,28,11,23,0,0
240363,1.25,1.0,2022-03-28 11:24:00,2022,3,28,11,24,0,0
240364,3.75,3.0,2022-03-28 11:24:00,2022,3,28,11,24,0,0
240365,2.5,2.0,2022-03-28 11:25:00,2022,3,28,11,25,0,0
240366,1.25,1.0,2022-03-28 11:26:00,2022,3,28,11,26,0,0
240367,2.5,2.0,2022-03-28 11:29:00,2022,3,28,11,29,0,0
240368,2.5,2.0,2022-03-28 11:30:00,2022,3,28,11,30,0,0
240369,1.25,1.0,2022-03-28 11:30:00,2022,3,28,11,30,0,0
240370,0.95,1.0,2022-03-28 11:31:00,2022,3,28,11,31,0,0
240371,5.0,1.0,2022-03-28 11:32:00,2022,3,28,11,32,0,0
240372,1.25,1.0,2022-03-28 11:33:00,2022,3,28,11,33,0,0
240373,3.8,3.0,2022-03-28 11:34:00,2022,3,28,11,34,0,0
240374,1.1,1.0,2022-03-28 11:35:00,2022,3,28,11,35,0,0
240375,3.05,2.0,2022-03-28 11:37:00,2022,3,28,11,37,0,0
240376,2.4,2.0,2022-03-28 11:38:00,2022,3,28,11,38,0,0
240377,1.75,2.0,2022-03-28 11:39:00,2022,3,28,11,39,0,0
240378,1.25,1.0,2022-03-28 11:40:00,2022,3,28,11,40,0,0
240379,1.25,1.0,2022-03-28 11:42:00,2022,3,28,11,42,0,0
240380,7.0,1.0,2022-03-28 11:42:00,2022,3,28,11,42,0,0
240381,7.7,5.0,2022-03-28 11:44:00,2022,3,28,11,44,0,0
240382,3.25,2.0,2022-03-28 11:45:00,2022,3,28,11,45,0,0
240383,1.25,1.0,2022-03-28 11:46:00,2022,3,28,11,46,0,0
240384,1.25,1.0,2022-03-28 11:47:00,2022,3,28,11,47,0,0
240385,2.5,2.0,2022-03-28 11:47:00,2022,3,28,11,47,0,0
240386,7.0,1.0,2022-03-28 11:48:00,2022,3,28,11,48,0,0
240387,1.25,1.0,2022-03-28 11:52:00,2022,3,28,11,52,0,0
240388,1.1,1.0,2022-03-28 11:54:00,2022,3,28,11,54,0,0
240389,3.75,3.0,2022-03-28 11:56:00,2022,3,28,11,56,0,0
240391,1.25,1.0,2022-03-28 12:01:00,2022,3,28,12,1,0,0
240392,5.0,4.0,2022-03-28 12:02:00,2022,3,28,12,2,0,0
240393,1.1,1.0,2022-03-28 12:03:00,2022,3,28,12,3,0,0
240394,2.5,2.0,2022-03-28 12:06:00,2022,3,28,12,6,0,0
240395,2.5,1.0,2022-03-28 12:08:00,2022,3,28,12,8,0,0
240396,9.1,2.0,2022-03-28 12:09:00,2022,3,28,12,9,0,0
240397,1.1,1.0,2022-03-28 12:10:00,2022,3,28,12,10,0,0
240398,1.6,1.0,2022-03-28 12:11:00,2022,3,28,12,11,0,0
240399,7.0,1.0,2022-03-28 12:12:00,2022,3,28,12,12,0,0
240400,2.5,2.0,2022-03-28 12:14:00,2022,3,28,12,14,0,0
240401,7.0,1.0,2022-03-28 12:15:00,2022,3,28,12,15,0,0
240402,1.5,1.0,2022-03-28 12:16:00,2022,3,28,12,16,0,0
240403,7.0,1.0,2022-03-28 12:17:00,2022,3,28,12,17,0,0
240404,4.0,1.0,2022-03-28 12:18:00,2022,3,28,12,18,0,0
240405,2.5,2.0,2022-03-28 12:18:00,2022,3,28,12,18,0,0
240406,1.25,1.0,2022-03-28 12:18:00,2022,3,28,12,18,0,0
240407,1.25,1.0,2022-03-28 12:20:00,2022,3,28,12,20,0,0
240408,0.95,1.0,2022-03-28 12:24:00,2022,3,28,12,24,0,0
240409,0.95,1.0,2022-03-28 12:26:00,2022,3,28,12,26,0,0
240410,7.0,1.0,2022-03-28 12:28:00,2022,3,28,12,28,0,0
240411,7.0,1.0,2022-03-28 12:28:00,2022,3,28,12,28,0,0
240412,6.25,2.0,2022-03-28 12:29:00,2022,3,28,12,29,0,0
240413,7.0,1.0,2022-03-28 12:31:00,2022,3,28,12,31,0,0
240414,1.1,1.0,2022-03-28 12:39:00,2022,3,28,12,39,0,0
240415,6.0,2.0,2022-03-28 12:40:00,2022,3,28,12,40,0,0
240416,2.5,2.0,2022-03-28 12:40:00,2022,3,28,12,40,0,0
240417,0.95,1.0,2022-03-28 12:42:00,2022,3,28,12,42,0,0
240418,1.25,1.0,2022-03-28 12:48:00,2022,3,28,12,48,0,0
240419,5.0,2.0,2022-03-28 12:49:00,2022,3,28,12,49,0,0
240420,14.0,2.0,2022-03-28 12:50:00,2022,3,28,12,50,0,0
240421,1.5,1.0,2022-03-28 12:52:00,2022,3,28,12,52,0,0
240422,3.9000000000000004,3.0,2022-03-28 12:52:00,2022,3,28,12,52,0,0
240423,2.5,2.0,2022-03-28 12:53:00,2022,3,28,12,53,0,0
240424,2.5,2.0,2022-03-28 12:58:00,2022,3,28,12,58,0,0
240425,2.5,2.0,2022-03-28 13:00:00,2022,3,28,13,0,0,0
240426,1.25,1.0,2022-03-28 16:01:00,2022,3,28,16,1,0,0
240427,5.65,4.0,2022-03-28 16:07:00,2022,3,28,16,7,0,0
240428,2.5,1.0,2022-03-28 16:13:00,2022,3,28,16,13,0,0
240429,4.55,4.0,2022-03-28 16:19:00,2022,3,28,16,19,0,0
240430,0.95,1.0,2022-03-28 16:23:00,2022,3,28,16,23,0,0
240431,5.0,1.0,2022-03-28 16:30:00,2022,3,28,16,30,0,0
240432,9.7,4.0,2022-03-28 16:38:00,2022,3,28,16,38,0,0
240433,2.0,2.0,2022-03-28 16:46:00,2022,3,28,16,46,0,0
240434,2.8,2.0,2022-03-28 16:49:00,2022,3,28,16,49,0,0
240435,2.2,2.0,2022-03-28 16:53:00,2022,3,28,16,53,0,0
240436,2.2,2.0,2022-03-28 17:03:00,2022,3,28,17,3,0,0
240437,1.1,1.0,2022-03-28 17:04:00,2022,3,28,17,4,0,0
240438,11.7,8.0,2022-03-28 17:04:00,2022,3,28,17,4,0,0
240439,0.65,1.0,2022-03-28 17:11:00,2022,3,28,17,11,0,0
240440,1.3,1.0,2022-03-28 17:12:00,2022,3,28,17,12,0,0
240441,1.25,1.0,2022-03-28 17:17:00,2022,3,28,17,17,0,0
240442,1.1,1.0,2022-03-28 17:21:00,2022,3,28,17,21,0,0
240443,2.5,2.0,2022-03-28 17:25:00,2022,3,28,17,25,0,0
240444,3.3000000000000003,3.0,2022-03-28 17:29:00,2022,3,28,17,29,0,0
240445,2.65,2.0,2022-03-28 17:33:00,2022,3,28,17,33,0,0
240446,21.85,9.0,2022-03-28 17:38:00,2022,3,28,17,38,0,0
240447,2.5,2.0,2022-03-28 17:47:00,2022,3,28,17,47,0,0
240448,1.25,1.0,2022-03-28 17:48:00,2022,3,28,17,48,0,0
240449,3.3,3.0,2022-03-28 17:50:00,2022,3,28,17,50,0,0
240450,1.25,1.0,2022-03-28 17:51:00,2022,3,28,17,51,0,0
240451,0.6,1.0,2022-03-28 17:56:00,2022,3,28,17,56,0,0
240452,1.3,1.0,2022-03-28 18:01:00,2022,3,28,18,1,0,0
240453,5.7,5.0,2022-03-28 18:02:00,2022,3,28,18,2,0,0
240454,1.25,1.0,2022-03-28 18:18:00,2022,3,28,18,18,0,0
240455,7.25,2.0,2022-03-28 18:21:00,2022,3,28,18,21,0,0
240456,4.5,4.0,2022-03-28 18:24:00,2022,3,28,18,24,0,0
240457,1.2999999999999998,2.0,2022-03-28 18:34:00,2022,3,28,18,34,0,0
240458,1.25,1.0,2022-03-28 18:34:00,2022,3,28,18,34,0,0
240459,1.25,1.0,2022-03-28 18:46:00,2022,3,28,18,46,0,0
240460,1.1,1.0,2022-03-28 18:47:00,2022,3,28,18,47,0,0
240461,1.25,1.0,2022-03-28 18:54:00,2022,3,28,18,54,0,0
240462,2.4,2.0,2022-03-29 07:55:00,2022,3,29,7,55,1,0
240463,1.9,2.0,2022-03-29 07:58:00,2022,3,29,7,58,1,0
240464,4.449999999999999,4.0,2022-03-29 08:01:00,2022,3,29,8,1,1,0
240465,12.4,10.0,2022-03-29 08:09:00,2022,3,29,8,9,1,0
240466,2.5,2.0,2022-03-29 08:18:00,2022,3,29,8,18,1,0
240467,1.25,1.0,2022-03-29 08:21:00,2022,3,29,8,21,1,0
240468,1.25,1.0,2022-03-29 08:42:00,2022,3,29,8,42,1,0
240469,2.45,2.0,2022-03-29 08:45:00,2022,3,29,8,45,1,0
240470,1.25,1.0,2022-03-29 08:57:00,2022,3,29,8,57,1,0
240471,4.75,5.0,2022-03-29 08:57:00,2022,3,29,8,57,1,0
240472,1.25,1.0,2022-03-29 09:00:00,2022,3,29,9,0,1,0
240473,1.1,1.0,2022-03-29 09:07:00,2022,3,29,9,7,1,0
240474,3.0,3.0,2022-03-29 09:08:00,2022,3,29,9,8,1,0
240475,1.9,2.0,2022-03-29 09:09:00,2022,3,29,9,9,1,0
240476,2.65,2.0,2022-03-29 09:15:00,2022,3,29,9,15,1,0
240477,2.5,2.0,2022-03-29 09:21:00,2022,3,29,9,21,1,0
240478,0.95,1.0,2022-03-29 09:22:00,2022,3,29,9,22,1,0
240479,0.95,1.0,2022-03-29 09:22:00,2022,3,29,9,22,1,0
240480,2.4,2.0,2022-03-29 09:34:00,2022,3,29,9,34,1,0
240481,1.6,1.0,2022-03-29 09:37:00,2022,3,29,9,37,1,0
240482,1.1,1.0,2022-03-29 09:37:00,2022,3,29,9,37,1,0
240483,2.05,2.0,2022-03-29 09:40:00,2022,3,29,9,40,1,0
240484,1.25,1.0,2022-03-29 09:48:00,2022,3,29,9,48,1,0
240485,3.0,3.0,2022-03-29 09:57:00,2022,3,29,9,57,1,0
240486,0.95,1.0,2022-03-29 10:04:00,2022,3,29,10,4,1,0
240487,0.95,1.0,2022-03-29 10:06:00,2022,3,29,10,6,1,0
240488,26.799999999999997,6.0,2022-03-29 10:07:00,2022,3,29,10,7,1,0
240489,1.25,1.0,2022-03-29 10:09:00,2022,3,29,10,9,1,0
240490,3.0,2.0,2022-03-29 10:14:00,2022,3,29,10,14,1,0
240491,1.25,1.0,2022-03-29 10:17:00,2022,3,29,10,17,1,0
240492,0.95,1.0,2022-03-29 10:18:00,2022,3,29,10,18,1,0
240493,7.25,5.0,2022-03-29 10:20:00,2022,3,29,10,20,1,0
240494,0.65,1.0,2022-03-29 10:22:00,2022,3,29,10,22,1,0
240495,1.1,1.0,2022-03-29 10:22:00,2022,3,29,10,22,1,0
240496,3.9,4.0,2022-03-29 10:23:00,2022,3,29,10,23,1,0
240497,1.5,1.0,2022-03-29 10:25:00,2022,3,29,10,25,1,0
240498,1.1,1.0,2022-03-29 10:26:00,2022,3,29,10,26,1,0
240499,4.9,3.0,2022-03-29 10:26:00,2022,3,29,10,26,1,0
240500,5.55,4.0,2022-03-29 10:38:00,2022,3,29,10,38,1,0
240501,3.85,3.0,2022-03-29 10:52:00,2022,3,29,10,52,1,0
240502,0.5,1.0,2022-03-29 10:54:00,2022,3,29,10,54,1,0
240503,3.45,2.0,2022-03-29 10:55:00,2022,3,29,10,55,1,0
240504,3.75,3.0,2022-03-29 10:58:00,2022,3,29,10,58,1,0
240505,3.75,3.0,2022-03-29 11:00:00,2022,3,29,11,0,1,0
240506,1.25,1.0,2022-03-29 11:01:00,2022,3,29,11,1,1,0
240507,2.5,2.0,2022-03-29 11:02:00,2022,3,29,11,2,1,0
240508,2.5,2.0,2022-03-29 11:04:00,2022,3,29,11,4,1,0
240509,0.65,1.0,2022-03-29 11:06:00,2022,3,29,11,6,1,0
240510,1.25,1.0,2022-03-29 11:07:00,2022,3,29,11,7,1,0
240511,9.450000000000001,8.0,2022-03-29 11:08:00,2022,3,29,11,8,1,0
240512,1.25,1.0,2022-03-29 11:09:00,2022,3,29,11,9,1,0
240513,1.25,1.0,2022-03-29 11:12:00,2022,3,29,11,12,1,0
240514,3.2,2.0,2022-03-29 11:13:00,2022,3,29,11,13,1,0
240515,11.75,4.0,2022-03-29 11:15:00,2022,3,29,11,15,1,0
240516,1.25,1.0,2022-03-29 11:17:00,2022,3,29,11,17,1,0
240517,1.25,1.0,2022-03-29 11:17:00,2022,3,29,11,17,1,0
240518,2.5,2.0,2022-03-29 11:19:00,2022,3,29,11,19,1,0
240519,7.45,6.0,2022-03-29 11:20:00,2022,3,29,11,20,1,0
240520,3.75,3.0,2022-03-29 11:20:00,2022,3,29,11,20,1,0
240521,4.7,4.0,2022-03-29 11:21:00,2022,3,29,11,21,1,0
240522,1.1,1.0,2022-03-29 11:21:00,2022,3,29,11,21,1,0
240523,1.25,1.0,2022-03-29 11:22:00,2022,3,29,11,22,1,0
240524,5.75,5.0,2022-03-29 11:27:00,2022,3,29,11,27,1,0
240525,1.25,1.0,2022-03-29 11:28:00,2022,3,29,11,28,1,0
240526,3.55,3.0,2022-03-29 11:31:00,2022,3,29,11,31,1,0
240527,5.0,4.0,2022-03-29 11:32:00,2022,3,29,11,32,1,0
240528,1.25,1.0,2022-03-29 11:33:00,2022,3,29,11,33,1,0
240529,1.1,1.0,2022-03-29 11:34:00,2022,3,29,11,34,1,0
240530,18.5,5.0,2022-03-29 11:35:00,2022,3,29,11,35,1,0
240531,0.95,1.0,2022-03-29 11:41:00,2022,3,29,11,41,1,0
240532,1.25,1.0,2022-03-29 11:42:00,2022,3,29,11,42,1,0
240533,11.25,3.0,2022-03-29 11:43:00,2022,3,29,11,43,1,0
240534,0.95,1.0,2022-03-29 11:43:00,2022,3,29,11,43,1,0
240535,1.25,1.0,2022-03-29 11:44:00,2022,3,29,11,44,1,0
240536,2.5,2.0,2022-03-29 11:44:00,2022,3,29,11,44,1,0
240537,1.5,1.0,2022-03-29 11:47:00,2022,3,29,11,47,1,0
240538,1.6,1.0,2022-03-29 11:48:00,2022,3,29,11,48,1,0
240539,2.6,3.0,2022-03-29 11:49:00,2022,3,29,11,49,1,0
240540,1.25,1.0,2022-03-29 11:51:00,2022,3,29,11,51,1,0
240541,1.6,1.0,2022-03-29 11:52:00,2022,3,29,11,52,1,0
240542,2.5,2.0,2022-03-29 11:53:00,2022,3,29,11,53,1,0
240543,1.25,1.0,2022-03-29 11:53:00,2022,3,29,11,53,1,0
240544,2.5,2.0,2022-03-29 11:58:00,2022,3,29,11,58,1,0
240545,1.25,1.0,2022-03-29 12:01:00,2022,3,29,12,1,1,0
240546,5.5,2.0,2022-03-29 12:02:00,2022,3,29,12,2,1,0
240547,6.15,2.0,2022-03-29 12:04:00,2022,3,29,12,4,1,0
240548,2.65,2.0,2022-03-29 12:06:00,2022,3,29,12,6,1,0
240549,22.3,4.0,2022-03-29 12:06:00,2022,3,29,12,6,1,0
240550,4.45,2.0,2022-03-29 12:09:00,2022,3,29,12,9,1,0
240551,1.9,1.0,2022-03-29 12:10:00,2022,3,29,12,10,1,0
240552,1.75,2.0,2022-03-29 12:11:00,2022,3,29,12,11,1,0
240553,8.25,2.0,2022-03-29 12:12:00,2022,3,29,12,12,1,0
240554,5.0,3.0,2022-03-29 12:13:00,2022,3,29,12,13,1,0
240555,7.0,1.0,2022-03-29 12:14:00,2022,3,29,12,14,1,0
240556,11.2,3.0,2022-03-29 12:15:00,2022,3,29,12,15,1,0
240557,1.1,1.0,2022-03-29 12:17:00,2022,3,29,12,17,1,0
240558,2.05,2.0,2022-03-29 12:20:00,2022,3,29,12,20,1,0
240559,2.65,2.0,2022-03-29 12:22:00,2022,3,29,12,22,1,0
240560,1.25,1.0,2022-03-29 12:24:00,2022,3,29,12,24,1,0
240561,4.0,1.0,2022-03-29 12:28:00,2022,3,29,12,28,1,0
240562,9.1,2.0,2022-03-29 12:31:00,2022,3,29,12,31,1,0
240563,5.0,1.0,2022-03-29 12:31:00,2022,3,29,12,31,1,0
240564,5.0,1.0,2022-03-29 12:32:00,2022,3,29,12,32,1,0
240565,2.5,2.0,2022-03-29 12:32:00,2022,3,29,12,32,1,0
240566,8.700000000000001,5.0,2022-03-29 12:33:00,2022,3,29,12,33,1,0
240567,9.2,2.0,2022-03-29 12:35:00,2022,3,29,12,35,1,0
240568,7.0,1.0,2022-03-29 12:37:00,2022,3,29,12,37,1,0
240569,9.1,2.0,2022-03-29 12:37:00,2022,3,29,12,37,1,0
240570,2.1,1.0,2022-03-29 12:38:00,2022,3,29,12,38,1,0
240571,1.25,1.0,2022-03-29 12:39:00,2022,3,29,12,39,1,0
240572,7.0,1.0,2022-03-29 12:42:00,2022,3,29,12,42,1,0
240573,0.5,1.0,2022-03-29 12:43:00,2022,3,29,12,43,1,0
240574,5.0,1.0,2022-03-29 12:43:00,2022,3,29,12,43,1,0
240575,1.25,1.0,2022-03-29 12:45:00,2022,3,29,12,45,1,0
240576,1.25,1.0,2022-03-29 12:48:00,2022,3,29,12,48,1,0
240577,2.35,2.0,2022-03-29 12:50:00,2022,3,29,12,50,1,0
240578,2.5,2.0,2022-03-29 12:51:00,2022,3,29,12,51,1,0
240579,7.0,1.0,2022-03-29 12:52:00,2022,3,29,12,52,1,0
240580,1.25,1.0,2022-03-29 12:54:00,2022,3,29,12,54,1,0
240581,2.5,2.0,2022-03-29 12:58:00,2022,3,29,12,58,1,0
240582,1.3,1.0,2022-03-29 13:00:00,2022,3,29,13,0,1,0
240583,1.25,1.0,2022-03-29 16:01:00,2022,3,29,16,1,1,0
240584,2.05,2.0,2022-03-29 16:11:00,2022,3,29,16,11,1,0
240585,2.5,1.0,2022-03-29 16:18:00,2022,3,29,16,18,1,0
240586,5.65,5.0,2022-03-29 16:20:00,2022,3,29,16,20,1,0
240587,3.75,3.0,2022-03-29 16:22:00,2022,3,29,16,22,1,0
240588,5.050000000000001,3.0,2022-03-29 16:26:00,2022,3,29,16,26,1,0
240589,0.95,1.0,2022-03-29 16:44:00,2022,3,29,16,44,1,0
240590,2.5,2.0,2022-03-29 16:44:00,2022,3,29,16,44,1,0
240591,1.25,1.0,2022-03-29 16:51:00,2022,3,29,16,51,1,0
240592,1.65,2.0,2022-03-29 16:55:00,2022,3,29,16,55,1,0
240593,3.35,2.0,2022-03-29 16:58:00,2022,3,29,16,58,1,0
240594,0.65,1.0,2022-03-29 17:01:00,2022,3,29,17,1,1,0
240595,3.5,1.0,2022-03-29 17:03:00,2022,3,29,17,3,1,0
240596,9.1,2.0,2022-03-29 17:16:00,2022,3,29,17,16,1,0
240597,11.5,4.0,2022-03-29 17:19:00,2022,3,29,17,19,1,0
240598,3.2,2.0,2022-03-29 17:28:00,2022,3,29,17,28,1,0
240599,9.45,3.0,2022-03-29 17:42:00,2022,3,29,17,42,1,0
240600,2.5,2.0,2022-03-29 17:43:00,2022,3,29,17,43,1,0
240601,1.25,1.0,2022-03-29 17:48:00,2022,3,29,17,48,1,0
240602,6.25,5.0,2022-03-29 17:48:00,2022,3,29,17,48,1,0
240603,1.25,1.0,2022-03-29 18:09:00,2022,3,29,18,9,1,0
240604,1.3,1.0,2022-03-29 18:17:00,2022,3,29,18,17,1,0
240605,7.3,6.0,2022-03-29 18:19:00,2022,3,29,18,19,1,0
240606,1.2999999999999998,2.0,2022-03-29 18:24:00,2022,3,29,18,24,1,0
240607,5.7,3.0,2022-03-29 18:28:00,2022,3,29,18,28,1,0
240608,3.35,2.0,2022-03-29 18:37:00,2022,3,29,18,37,1,0
240609,1.25,1.0,2022-03-29 18:43:00,2022,3,29,18,43,1,0
240610,1.25,1.0,2022-03-29 18:47:00,2022,3,29,18,47,1,0
240611,5.0,1.0,2022-03-29 18:51:00,2022,3,29,18,51,1,0
240612,1.25,1.0,2022-03-29 18:59:00,2022,3,29,18,59,1,0
240613,7.0,1.0,2022-03-30 07:37:00,2022,3,30,7,37,2,0
240614,2.4,2.0,2022-03-30 07:38:00,2022,3,30,7,38,2,0
240615,3.65,3.0,2022-03-30 08:02:00,2022,3,30,8,2,2,0
240616,3.65,3.0,2022-03-30 08:04:00,2022,3,30,8,4,2,0
240617,6.65,6.0,2022-03-30 08:08:00,2022,3,30,8,8,2,0
240618,1.1,1.0,2022-03-30 08:25:00,2022,3,30,8,25,2,0
240619,14.75,5.0,2022-03-30 08:28:00,2022,3,30,8,28,2,0
240620,1.75,2.0,2022-03-30 08:31:00,2022,3,30,8,31,2,0
240621,1.75,2.0,2022-03-30 08:31:00,2022,3,30,8,31,2,0
240622,1.15,1.0,2022-03-30 08:37:00,2022,3,30,8,37,2,0
240623,1.25,1.0,2022-03-30 08:45:00,2022,3,30,8,45,2,0
240624,10.5,3.0,2022-03-30 08:50:00,2022,3,30,8,50,2,0
240625,1.1,1.0,2022-03-30 08:52:00,2022,3,30,8,52,2,0
240626,2.65,2.0,2022-03-30 08:53:00,2022,3,30,8,53,2,0
240627,1.6,1.0,2022-03-30 08:54:00,2022,3,30,8,54,2,0
240628,1.25,1.0,2022-03-30 08:55:00,2022,3,30,8,55,2,0
240629,14.0,2.0,2022-03-30 09:13:00,2022,3,30,9,13,2,0
240630,-14.0,-2.0,2022-03-30 09:14:00,2022,3,30,9,14,2,0
240631,7.0,1.0,2022-03-30 09:14:00,2022,3,30,9,14,2,0
240632,4.55,4.0,2022-03-30 09:18:00,2022,3,30,9,18,2,0
240633,2.85,2.0,2022-03-30 09:20:00,2022,3,30,9,20,2,0
240634,0.95,1.0,2022-03-30 09:22:00,2022,3,30,9,22,2,0
240635,0.95,1.0,2022-03-30 09:24:00,2022,3,30,9,24,2,0
240636,1.9,2.0,2022-03-30 09:28:00,2022,3,30,9,28,2,0
240637,0.95,1.0,2022-03-30 09:39:00,2022,3,30,9,39,2,0
240638,1.0,1.0,2022-03-30 09:40:00,2022,3,30,9,40,2,0
240639,2.4,2.0,2022-03-30 09:43:00,2022,3,30,9,43,2,0
240640,-2.4,-2.0,2022-03-30 09:44:00,2022,3,30,9,44,2,0
240641,1.15,1.0,2022-03-30 09:44:00,2022,3,30,9,44,2,0
240642,3.45,2.0,2022-03-30 09:48:00,2022,3,30,9,48,2,0
240643,1.25,1.0,2022-03-30 09:52:00,2022,3,30,9,52,2,0
240644,4.8,4.0,2022-03-30 09:52:00,2022,3,30,9,52,2,0
240645,2.5,2.0,2022-03-30 09:52:00,2022,3,30,9,52,2,0
240646,3.15,2.0,2022-03-30 09:54:00,2022,3,30,9,54,2,0
240647,0.5,1.0,2022-03-30 09:55:00,2022,3,30,9,55,2,0
240648,3.15,3.0,2022-03-30 09:57:00,2022,3,30,9,57,2,0
240649,1.25,1.0,2022-03-30 10:20:00,2022,3,30,10,20,2,0
240650,3.3,3.0,2022-03-30 10:22:00,2022,3,30,10,22,2,0
240651,1.25,1.0,2022-03-30 10:23:00,2022,3,30,10,23,2,0
240652,2.0999999999999996,2.0,2022-03-30 10:25:00,2022,3,30,10,25,2,0
240653,1.1,1.0,2022-03-30 10:26:00,2022,3,30,10,26,2,0
240654,2.05,2.0,2022-03-30 10:37:00,2022,3,30,10,37,2,0
240655,1.25,1.0,2022-03-30 10:38:00,2022,3,30,10,38,2,0
240656,1.9,2.0,2022-03-30 10:50:00,2022,3,30,10,50,2,0
240657,1.25,1.0,2022-03-30 10:56:00,2022,3,30,10,56,2,0
240658,3.75,3.0,2022-03-30 10:57:00,2022,3,30,10,57,2,0
240659,1.25,1.0,2022-03-30 11:01:00,2022,3,30,11,1,2,0
240660,2.25,3.0,2022-03-30 11:05:00,2022,3,30,11,5,2,0
240661,7.3500000000000005,4.0,2022-03-30 11:09:00,2022,3,30,11,9,2,0
240662,10.05,5.0,2022-03-30 11:09:00,2022,3,30,11,9,2,0
240663,5.0,1.0,2022-03-30 11:10:00,2022,3,30,11,10,2,0
240664,1.25,1.0,2022-03-30 11:11:00,2022,3,30,11,11,2,0
240665,1.1,1.0,2022-03-30 11:12:00,2022,3,30,11,12,2,0
240666,3.2,2.0,2022-03-30 11:15:00,2022,3,30,11,15,2,0
240667,3.6,2.0,2022-03-30 11:19:00,2022,3,30,11,19,2,0
240668,8.6,7.0,2022-03-30 11:20:00,2022,3,30,11,20,2,0
240669,1.1,1.0,2022-03-30 11:21:00,2022,3,30,11,21,2,0
240670,1.1,1.0,2022-03-30 11:34:00,2022,3,30,11,34,2,0
240671,1.1,1.0,2022-03-30 11:35:00,2022,3,30,11,35,2,0
240672,1.25,1.0,2022-03-30 11:36:00,2022,3,30,11,36,2,0
240673,8.5,2.0,2022-03-30 11:37:00,2022,3,30,11,37,2,0
240674,0.95,1.0,2022-03-30 11:37:00,2022,3,30,11,37,2,0
240675,0.95,1.0,2022-03-30 11:37:00,2022,3,30,11,37,2,0
240676,1.25,1.0,2022-03-30 11:42:00,2022,3,30,11,42,2,0
240677,2.65,2.0,2022-03-30 11:43:00,2022,3,30,11,43,2,0
240678,7.800000000000001,4.0,2022-03-30 11:45:00,2022,3,30,11,45,2,0
240679,0.95,1.0,2022-03-30 11:47:00,2022,3,30,11,47,2,0
240680,2.5,2.0,2022-03-30 11:52:00,2022,3,30,11,52,2,0
240681,0.95,1.0,2022-03-30 11:52:00,2022,3,30,11,52,2,0
240682,9.9,6.0,2022-03-30 11:53:00,2022,3,30,11,53,2,0
240683,1.1,1.0,2022-03-30 11:54:00,2022,3,30,11,54,2,0
240684,3.05,2.0,2022-03-30 11:57:00,2022,3,30,11,57,2,0
240685,1.25,1.0,2022-03-30 11:57:00,2022,3,30,11,57,2,0
240686,1.95,2.0,2022-03-30 12:01:00,2022,3,30,12,1,2,0
240687,3.75,3.0,2022-03-30 12:06:00,2022,3,30,12,6,2,0
240688,1.3,1.0,2022-03-30 12:10:00,2022,3,30,12,10,2,0
